"fight_id","winner","title_bout","weight_class","no_of_rounds","r_fighter","r_fighter_id","r_fighter_stance","r_fighter_age","b_fighter","b_fighter_id","b_fighter_stance","b_fighter_age","date","referee","referee_id","b_fighter_height","r_fighter_height","b_fighter_reach","r_fighter_reach","b_fighter_weight","r_fighter_weight","records_id","fight_id-2","b_current_lose_streak","b_current_win_streak","b_draw","b_longest_win_streak","b_losses","b_total_title_bouts","b_win_by_decision_majority","b_win_by_decision_split","b_win_by_decision_unanimous","b_win_by_ko_tko","b_win_by_submission","b_win_by_tko_doctor_stoppage","b_wins","b_total_rounds_fought","b_total_time_fought_seconds","r_current_lose_streak","r_current_win_streak","r_draw","r_longest_win_streak","r_losses","r_total_rounds_fought","r_total_time_fought_seconds","r_total_title_bouts","r_win_by_decision_majority","r_win_by_decision_split","r_win_by_decision_unanimous","r_win_by_ko_tko","r_win_by_submission","r_win_by_tko_doctor_stoppage","r_wins"
"FT1555","Blue","FALSE","Middleweight",3,"David Branch",731,"Orthodox",29,"Rousimar Palhares",554,"Orthodox",31,"2011-03-03","Mario Yamasaki","r7",172.72,185.42,180.34,198.12,170,185,"record1555","FT1555",1,0,0,3,2,0,0,0,1,0,3,0,4,11,451.6666667,0,2,0,2,1,9,851.6666667,0,0,0,2,0,0,0,2
"FT1549","Red ","FALSE","Bantamweight",3,"Brian Bowles",795,"Orthodox",30,"Damacio Page",798,"Orthodox",28,"2011-03-03","Chris Kinman","r72",167.64,170.18,167.64,177.8,135,135,"record1549","FT1549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1553","Red ","FALSE","Bantamweight",3,"Takeya Mizugaki",796,"Orthodox",27,"Reuben Duran",801,"Orthodox",27,"2011-03-03","Herb Dean","r18",170.18,170.18,175.26,172.72,135,135,"record1553","FT1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1564","Blue","FALSE","Welterweight",3,"Ricardo Almeida",230,"Orthodox",34,"Mike Pyle",647,"Orthodox",35,"2011-03-19","Kevin MacDonald","r73",182.88,182.88,187.96,187.96,170,170,"record1564","FT1564",0,2,0,2,2,0,0,0,1,0,2,0,3,12,605.4,0,1,0,3,4,22,590.1,0,0,0,3,0,3,0,6
"FT1565","Blue","FALSE","Lightweight",3,"Kurt Pellegrino",409,"Orthodox",31,"Gleison Tibau",447,"Southpaw",27,"2011-03-19","Herb Dean","r18",177.8,172.72,180.34,177.8,155,155,"record1565","FT1565",1,0,0,3,5,0,0,0,4,1,2,0,7,28,655.3333333,1,0,0,4,4,25,594.2727273,0,0,0,2,1,4,0,7
"FT1561","Blue","FALSE","Heavyweight",3,"Mirko Cro Cop",459,"Southpaw",36,"Brendan Schaub",687,"Orthodox",28,"2011-03-19","Herb Dean","r18",193.04,187.96,198.12,185.42,245,230,"record1561","FT1561",0,3,0,3,1,1,0,0,1,2,0,0,3,6,309.75,1,0,0,2,4,17,585.25,0,0,0,0,2,1,1,4
"FT1557","Blue","TRUE ","Light Heavyweight",5,"Mauricio Rua",511,"Orthodox",29,"Jon Jones",578,"Orthodox",23,"2011-03-19","Herb Dean","r18",193.04,185.42,213.36,193.04,205,205,"record1557","FT1557",0,3,0,3,1,0,0,0,2,2,2,0,6,13,484,0,1,0,2,2,13,748.8,2,0,0,0,3,0,0,3
"FT1562","Red ","FALSE","Light Heavyweight",3,"Luiz Cane",536,"Southpaw",29,"Eliot Marshall",603,"Orthodox",30,"2011-03-19","Dan Miragliotta","r25",187.96,187.96,195.58,195.58,205,185,"record1562","FT1562",1,0,0,3,1,0,0,1,1,0,1,0,3,10,696.75,2,0,0,3,3,9,323.6666667,0,0,0,1,2,0,0,3
"FT1560","Blue","FALSE","Middleweight",3,"Dan Miller",586,"Orthodox",29,"Nate Marquardt",335,"Orthodox",31,"2011-03-19","Dan Miragliotta","r25",182.88,185.42,187.96,187.96,185,185,"record1560","FT1560",1,0,0,4,4,1,0,0,3,4,2,0,9,29,581.6923077,0,2,0,3,3,19,632.875,0,0,1,1,0,3,0,5
"FT1559","Red ","FALSE","Lightweight",3,"Jim Miller",589,"Southpaw",27,"Kamal Shalorus",807,"Orthodox",38,"2011-03-19","Kevin Mulhall","r26",172.72,172.72,172.72,180.34,155,155,"record1559","FT1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,6,0,6,1,22,657.4444444,0,0,0,4,1,3,0,8
"FT1563","Red ","FALSE","Lightweight",3,"Edson Barboza",757,"Orthodox",25,"Anthony Njokuani",808,"Orthodox",31,"2011-03-19","Keith Peterson","r48",185.42,180.34,190.5,190.5,155,155,"record1563","FT1563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,3,626,0,0,0,0,1,0,0,1
"FT1558","Red ","FALSE","Bantamweight",3,"Urijah Faber",802,"Orthodox",31,"Eddie Wineland",806,"Orthodox",26,"2011-03-19","Keith Peterson","r48",170.18,167.64,175.26,170.18,135,135,"record1558","FT1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1566","Red ","FALSE","Bantamweight",3,"Joseph Benavidez",803,"Southpaw",26,"Ian Loveland",762,"Orthodox",27,"2011-03-19","Kevin Mulhall","r26",172.72,162.56,NULL,165.1,145,125,"record1566","FT1566",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1567","Blue","FALSE","Catch Weight",3,"Costas Philippou",804,"Orthodox",31,"Nick Catone",626,"Southpaw",29,"2011-03-19","Keith Peterson","r48",182.88,180.34,182.88,185.42,185,185,"record1567","FT1567",0,1,0,1,2,0,0,1,0,0,1,0,2,10,675,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1568","Red ","FALSE","Featherweight",3,"Erik Koch",805,"Southpaw",22,"Raphael Assuncao",809,"Orthodox",28,"2011-03-19","Kevin Mulhall","r26",165.1,177.8,167.64,180.34,135,155,"record1568","FT1568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1570","Red ","FALSE","Welterweight",3,"Anthony Johnson",484,"Orthodox",27,"Dan Hardy",588,"Orthodox",28,"2011-03-26","Josh Rosenthal","r27",182.88,187.96,187.96,198.12,170,205,"record1570","FT1570",2,0,0,4,2,1,0,2,1,1,0,0,4,16,756,1,0,0,3,3,14,362.375,0,0,0,0,5,0,0,5
"FT1575","Red ","FALSE","Welterweight",3,"John Hathaway",618,"Orthodox",23,"Kris McCray",723,"Orthodox",29,"2011-03-26","Herb Dean","r18",182.88,185.42,193.04,190.5,170,170,"record1575","FT1575",2,0,0,0,2,1,0,0,0,0,0,0,0,3,331,1,0,0,4,1,13,775.2,0,0,0,3,1,0,0,4
"FT1571","Blue","FALSE","Welterweight",3,"DaMarques Johnson",653,"Orthodox",28,"Amir Sadollah",560,"Orthodox",30,"2011-03-26","Mario Yamasaki","r7",177.8,185.42,187.96,190.5,170,170,"record1571","FT1571",0,1,0,2,2,1,0,0,3,0,1,0,4,14,635.1666667,0,1,0,2,2,8,407.2,1,0,0,0,1,2,0,3
"FT1578","Red ","FALSE","Welterweight",3,"Johny Hendricks",659,"Southpaw",27,"TJ Waldburger",738,"Orthodox",22,"2011-03-26","Mario Yamasaki","r7",180.34,175.26,190.5,175.26,170,185,"record1578","FT1578",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,1,0,0,4,1,12,613.8,0,1,0,1,2,0,0,4
"FT1573","Blue","FALSE","Heavyweight",3,"Jon Madsen",686,"Orthodox",31,"Mike Russow",662,"Orthodox",34,"2011-03-26","Anthony Hamlett","r74",185.42,182.88,185.42,182.88,255,240,"record1573","FT1573",0,2,0,2,0,0,0,0,1,1,0,0,2,6,827.5,0,4,0,4,0,10,702,0,0,1,2,1,0,0,4
"FT1569","Red ","FALSE","Light Heavyweight",3,"Phil Davis",701,"Orthodox",26,"Rogerio Nogueira",679,"Southpaw",34,"2011-03-26","Herb Dean","r18",187.96,187.96,190.5,200.66,205,205,"record1569","FT1569",1,0,0,2,1,0,0,1,0,1,0,0,2,7,638.6666667,0,4,0,4,0,9,642.5,0,0,0,2,0,2,0,4
"FT1579","Blue","FALSE","Middleweight",3,"Mario Miranda",712,"Orthodox",31,"Aaron Simpson",638,"Orthodox",36,"2011-03-26","Dan Miragliotta","r25",182.88,190.5,185.42,187.96,170,185,"record1579","FT1579",2,0,0,3,2,0,0,1,0,2,0,0,3,11,554.8,1,0,0,1,2,6,578.6666667,0,0,0,0,1,0,0,1
"FT1580","Blue","FALSE","Lightweight",3,"Waylon Lowe",715,"Southpaw",30,"Nik Lentz",670,"Orthodox",26,"2011-03-26","Anthony Hamlett","r74",172.72,170.18,172.72,NULL,155,145,"record1580","FT1580",0,3,0,3,1,0,0,1,3,0,0,0,4,15,900,0,2,0,2,1,7,669.3333333,0,0,1,1,0,0,0,2
"FT1577","Blue","FALSE","Heavyweight",3,"Sean McCorkle",743,"Orthodox",34,"Christian Morecraft",735,"Orthodox",24,"2011-03-26","Anthony Hamlett","r74",198.12,200.66,205.74,205.74,260,265,"record1577","FT1577",1,0,0,0,1,0,0,0,0,0,0,0,0,2,322,1,0,0,1,1,2,149,0,0,0,0,0,1,0,1
"FT1572","Red ","FALSE","Featherweight",3,"Chan Sung Jung",810,"Orthodox",24,"Leonard Garcia",472,"Orthodox",31,"2011-03-26","Dan Miragliotta","r25",177.8,170.18,175.26,182.88,145,145,"record1572","FT1572",0,1,0,1,2,0,0,1,0,0,1,0,2,10,740.5,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1574","Blue","FALSE","Featherweight",3,"Alex Caceres",811,"Southpaw",22,"Mackens Semerzier",813,"Orthodox",30,"2011-03-26","Mario Yamasaki","r7",175.26,177.8,182.88,185.42,145,145,"record1574","FT1574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1576","Red ","FALSE","Bantamweight",3,"Michael McDonald",812,"Orthodox",20,"Edwin Figueroa",814,"Orthodox",26,"2011-03-26","Josh Rosenthal","r27",170.18,175.26,175.26,177.8,135,135,"record1576","FT1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1584","Red ","FALSE","Light Heavyweight",3,"Vladimir Matyushenko",233,"Orthodox",40,"Jason Brilz",584,"Orthodox",35,"2011-04-30","Dan Miragliotta","r25",180.34,182.88,180.34,187.96,205,205,"record1584","FT1584",1,0,0,2,2,0,0,0,2,1,0,0,3,14,814.8,0,1,0,2,3,21,635.6666667,1,0,1,3,2,0,0,6
"FT1581","Red ","TRUE ","Welterweight",5,"Georges St-Pierre",293,"Orthodox",29,"Jake Shields",749,"Orthodox",32,"2011-04-30","Herb Dean","r18",182.88,180.34,182.88,193.04,170,185,"record1581","FT1581",0,1,0,1,0,0,0,1,0,0,0,0,1,3,900,0,8,0,8,2,48,805.4117647,10,0,1,7,5,2,0,15
"FT1589","Red ","FALSE","Bantamweight",3,"Ivan Menjivar",300,"Orthodox",28,"Charlie Valencia",818,"Orthodox",36,"2011-04-30","John McCarthy","r2",160.02,167.64,162.56,162.56,135,145,"record1589","FT1589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT1590","Red ","FALSE","Middleweight",3,"Jason MacDonald",433,"Orthodox",35,"Ryan Jensen",507,"Orthodox",33,"2011-04-30","Herb Dean","r18",185.42,190.5,193.04,203.2,185,185,"record1590","FT1590",1,0,0,1,5,0,0,0,0,0,2,0,2,10,277.7142857,3,0,0,2,6,20,422.6363636,0,0,0,0,2,3,0,5
"FT1583","Red ","FALSE","Light Heavyweight",3,"Lyoto Machida",462,"Southpaw",32,"Randy Couture",93,"Orthodox",47,"2011-04-30","Yves Lavigne","r20",185.42,185.42,190.5,187.96,205,185,"record1583","FT1583",0,3,0,7,7,16,1,0,4,6,4,1,16,61,719.3478261,2,0,0,8,2,26,761.1,3,0,0,5,2,1,0,8
"FT1586","Blue","FALSE","Welterweight",3,"Nate Diaz",492,"Southpaw",26,"Rory MacDonald",697,"Orthodox",21,"2011-04-30","John McCarthy","r2",182.88,182.88,193.04,193.04,170,170,"record1586","FT1586",1,0,0,1,1,0,0,0,0,0,1,0,1,4,580,1,0,0,5,4,27,601.4166667,1,0,1,0,1,6,0,8
"FT1585","Blue","FALSE","Lightweight",3,"Mark Bocek",505,"Orthodox",29,"Benson Henderson",817,"Southpaw",27,"2011-04-30","Yves Lavigne","r20",175.26,172.72,177.8,190.5,170,155,"record1585","FT1585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,3,3,16,548.125,0,0,0,1,0,4,0,5
"FT1587","Red ","FALSE","Welterweight",3,"Jake Ellenberger",666,"Orthodox",26,"Sean Pierson",773,"Southpaw",35,"2011-04-30","Herb Dean","r18",182.88,175.26,193.04,180.34,170,170,"record1587","FT1587",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,3,0,3,1,11,715.75,0,0,1,0,1,0,1,3
"FT1588","Blue","FALSE","Welterweight",3,"Daniel Roberts",707,"Southpaw",30,"Claude Patrick",717,"Orthodox",30,"2011-04-30","Dan Miragliotta","r25",180.34,177.8,190.5,187.96,170,170,"record1588","FT1588",0,2,0,2,0,0,0,0,1,0,1,0,2,5,654,0,3,0,3,1,6,329.75,0,0,1,0,0,2,0,3
"FT1591","Red ","FALSE","Lightweight",3,"John Makdessi",774,"Orthodox",25,"Kyle Watson",769,NULL,31,"2011-04-30","Dan Miragliotta","r25",182.88,172.72,NULL,172.72,155,155,"record1591","FT1591",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT1582","Red ","TRUE ","Featherweight",5,"Jose Aldo",815,"Orthodox",24,"Mark Hominick",373,"Orthodox",28,"2011-04-30","John McCarthy","r2",172.72,170.18,172.72,177.8,145,145,"record1582","FT1582",0,3,0,3,0,0,0,0,1,1,1,0,3,6,466.6666667,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1592","Blue","FALSE","Featherweight",3,"Yves Jabouin",816,"Orthodox",31,"Pablo Garza",771,"Orthodox",27,"2011-04-30","Yves Lavigne","r20",185.42,170.18,185.42,172.72,145,135,"record1592","FT1592",0,1,0,1,0,0,0,0,0,1,0,0,1,1,51,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1594","Red ","FALSE","Heavyweight",3,"Frank Mir",240,"Southpaw",32,"Roy Nelson",682,"Orthodox",34,"2011-05-28","Josh Rosenthal","r27",182.88,190.5,182.88,200.66,263,264,"record1594","FT1594",1,0,0,2,1,1,0,0,0,2,0,0,2,5,388,0,1,0,4,5,24,268.7058824,4,0,0,1,3,7,0,12
"FT1596","Blue","FALSE","Welterweight",3,"Thiago Alves",344,"Orthodox",27,"Rick Story",649,"Southpaw",26,"2011-05-28","Kim Winslow","r47",175.26,175.26,180.34,177.8,170,170,"record1596","FT1596",0,5,0,5,1,0,0,2,1,1,1,0,5,16,724,0,1,0,7,4,33,627.0714286,1,0,0,3,6,0,1,10
"FT1599","Blue","FALSE","Middleweight",3,"Kendall Grove",389,"Orthodox",28,"Tim Boetsch",542,"Orthodox",30,"2011-05-28","Steve Mazzagatti","r17",182.88,198.12,187.96,200.66,185,185,"record1599","FT1599",1,0,0,1,3,0,0,0,1,2,0,0,3,12,512.5,1,0,0,3,5,24,540.5833333,1,0,2,1,2,2,0,7
"FT1600","Red ","FALSE","Lightweight",3,"Gleison Tibau",447,"Southpaw",27,"Rafaello Oliveira",672,"Orthodox",29,"2011-05-28","Kim Winslow","r47",172.72,177.8,180.34,180.34,155,155,"record1600","FT1600",1,0,0,1,2,0,0,0,1,0,0,0,1,9,900,0,1,0,3,5,31,674.1538462,0,0,1,4,1,2,0,8
"FT1593","Red ","FALSE","Light Heavyweight",3,"Rampage Jackson",460,"Orthodox",32,"Matt Hamill",392,"Orthodox",34,"2011-05-28","Herb Dean","r18",185.42,185.42,193.04,185.42,205,205,"record1593","FT1593",0,5,0,5,2,0,1,0,2,5,0,0,9,23,552.4545455,0,1,0,3,2,23,817.875,3,0,1,2,3,0,0,6
"FT1595","Blue","FALSE","Heavyweight",3,"Stefan Struve",634,"Orthodox",23,"Travis Browne",729,"Orthodox",28,"2011-05-28","Steve Mazzagatti","r17",198.12,210.82,200.66,213.36,255,265,"record1595","FT1595",1,0,0,1,1,0,0,0,0,1,0,0,1,4,586,0,2,0,3,2,11,321.5714286,0,1,0,0,2,2,0,5
"FT1597","Red ","FALSE","Middleweight",3,"Brian Stann",644,"Orthodox",30,"Jorge Santiago",403,"Orthodox",30,"2011-05-28","Herb Dean","r18",185.42,185.42,187.96,187.96,170,205,"record1597","FT1597",2,0,0,1,2,0,0,0,0,1,0,0,1,6,411,0,2,0,2,2,14,656.6666667,0,0,0,2,1,1,0,4
"FT1598","Blue","FALSE","Bantamweight",3,"Miguel Torres",782,"Orthodox",30,"Demetrious Johnson",787,"Orthodox",24,"2011-05-28","Josh Rosenthal","r27",160.02,175.26,167.64,193.04,125,135,"record1598","FT1598",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT1601","Red ","FALSE","Bantamweight",3,"Michael McDonald",812,"Orthodox",20,"Chris Cariaso",781,"Southpaw",30,"2011-05-28","Josh Rosenthal","r27",160.02,175.26,160.02,177.8,125,135,"record1601","FT1601",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT1602","Blue","FALSE","Bantamweight",3,"Cole Escovedo",819,"Orthodox",29,"Renan Barao",820,"Orthodox",24,"2011-05-28","Steve Mazzagatti","r17",167.64,170.18,177.8,182.88,135,135,"record1602","FT1602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1605","Red ","FALSE","Middleweight",3,"Ed Herman",395,"Orthodox",30,"Tim Credeur",566,"Orthodox",33,"2011-06-04","Herb Dean","r18",190.5,185.42,190.5,195.58,185,205,"record1605","FT1605",1,0,0,3,1,0,0,0,0,2,1,0,3,8,534.75,1,0,0,3,5,20,543.2222222,1,0,0,1,1,2,0,4
"FT1604","Red ","FALSE","Lightweight",3,"Clay Guida",438,"Orthodox",29,"Anthony Pettis",828,"Orthodox",24,"2011-06-04","Steve Mazzagatti","r17",177.8,170.18,182.88,177.8,170,155,"record1604","FT1604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,0,3,5,33,701.9230769,0,0,2,1,1,4,0,8
"FT1606","Blue","FALSE","Light Heavyweight",3,"Fabio Maldonado",748,"Orthodox",31,"Kyle Kingsbury",612,"Orthodox",29,"2011-06-04","Chris Tognoni","r70",193.04,185.42,193.04,190.5,205,205,"record1606","FT1606",0,3,0,3,1,0,0,1,1,1,0,0,3,10,680.25,0,1,0,1,0,3,648,0,0,0,0,1,0,0,1
"FT1609","Blue","FALSE","Featherweight",3,"Josh Grispi",776,"Orthodox",22,"George Roop",613,"Orthodox",29,"2011-06-04","Herb Dean","r18",185.42,180.34,182.88,187.96,135,145,"record1609","FT1609",2,0,0,1,3,0,0,1,0,0,0,0,1,9,576.75,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT1613","Red ","FALSE","Bantamweight",3,"Reuben Duran",801,"Orthodox",27,"Francisco Rivera",833,"Orthodox",29,"2011-06-04","Herb Dean","r18",172.72,170.18,172.72,175.26,135,135,"record1613","FT1613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT1603","Blue","TRUE ","Welterweight",3,"Ramsey Nijem",821,"Orthodox",23,"Tony Ferguson",827,"Orthodox",27,"2011-06-04","Josh Rosenthal","r27",180.34,180.34,193.04,190.5,155,155,"record1603","FT1603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1607","Blue","FALSE","Welterweight",3,"Chuck O'Neil",822,NULL,25,"Chris Cope",829,"Orthodox",28,"2011-06-04","Josh Rosenthal","r27",182.88,187.96,182.88,NULL,170,170,"record1607","FT1607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1608","Blue","FALSE","Lightweight",3,"Danny Downes",823,"Orthodox",25,"Jeremy Stephens",482,"Orthodox",25,"2011-06-04","Steve Mazzagatti","r17",172.72,182.88,180.34,182.88,145,155,"record1608","FT1608",0,1,0,2,5,0,0,1,1,3,0,1,6,28,702.3636364,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1610","Blue","FALSE","Welterweight",3,"Ryan McGillivray",824,NULL,24,"Shamar Bailey",830,NULL,28,"2011-06-04","Chris Tognoni","r70",175.26,180.34,190.5,NULL,155,170,"record1610","FT1610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1611","Red ","FALSE","Welterweight",3,"Clay Harvison",825,NULL,30,"Justin Edwards",831,"Orthodox",28,"2011-06-04","Josh Rosenthal","r27",177.8,185.42,177.8,187.96,155,170,"record1611","FT1611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1612","Red ","FALSE","Bantamweight",3,"Scott Jorgensen",826,"Orthodox",28,"Ken Stone",832,NULL,28,"2011-06-04","Steve Mazzagatti","r17",172.72,165.1,180.34,167.64,135,135,"record1612","FT1612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1619","Blue","FALSE","Lightweight",3,"Yves Edwards",238,"Southpaw",34,"Sam Stout",374,"Orthodox",27,"2011-06-11","John McCarthy","r2",175.26,175.26,177.8,185.42,155,155,"record1619","FT1619",0,1,0,2,5,0,0,2,3,0,0,0,5,28,820.6,0,2,0,6,4,28,643.0833333,0,0,1,2,3,2,0,8
"FT1615","Red ","FALSE","Featherweight",3,"Kenny Florian",323,"Southpaw",35,"Diego Nunes",777,"Orthodox",28,"2011-06-11","John McCarthy","r2",167.64,177.8,170.18,187.96,145,145,"record1615","FT1615",0,1,0,1,0,0,0,1,0,0,0,0,1,3,900,1,0,0,6,4,34,590.5333333,3,0,0,1,2,7,1,11
"FT1614","Blue","FALSE","Heavyweight",3,"Shane Carwin",557,"Orthodox",36,"Junior Dos Santos",592,"Orthodox",27,"2011-06-11","Herb Dean","r18",193.04,187.96,195.58,203.2,238,265,"record1614","FT1614",0,6,0,6,0,0,0,0,1,5,0,0,6,10,352.5,1,0,0,4,1,6,174.2,2,0,0,0,4,0,0,4
"FT1621","Blue","FALSE","Light Heavyweight",3,"Mike Massenzio",585,"Southpaw",28,"Krzysztof Soszynski",602,"Open Stance",33,"2011-06-11","Kevin Dornan","r65",185.42,187.96,195.58,185.42,205,185,"record1621","FT1621",0,1,0,3,2,0,0,0,1,1,2,1,5,15,555.5714286,2,0,0,1,2,5,353,0,0,0,0,0,1,0,1
"FT1616","Red ","FALSE","Middleweight",3,"Mark Munoz",636,"Orthodox",33,"Demian Maia",515,"Southpaw",33,"2011-06-11","Jerin Valel","r75",185.42,182.88,182.88,182.88,170,185,"record1616","FT1616",0,2,0,5,2,1,0,0,3,0,5,0,8,23,588.2,0,2,0,3,2,14,515.2857143,0,0,1,1,3,0,0,5
"FT1624","Red ","FALSE","Heavyweight",3,"Joey Beltran",702,"Orthodox",29,"Aaron Rosa",839,"Orthodox",28,"2011-06-11","Jerin Valel","r75",193.04,185.42,198.12,190.5,205,185,"record1624","FT1624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,2,2,11,772.75,0,0,0,1,1,0,0,2
"FT1625","Red ","FALSE","Featherweight",3,"Darren Elkins",706,"Orthodox",27,"Michihiro Omigawa",514,"Orthodox",35,"2011-06-11","Kevin Dornan","r65",167.64,177.8,172.72,180.34,145,145,"record1625","FT1625",3,0,0,0,3,0,0,0,0,0,0,0,0,9,900,1,0,0,1,1,2,42.5,0,0,0,0,1,0,0,1
"FT1620","Blue","FALSE","Middleweight",3,"Jesse Bongfeldt",772,"Orthodox",30,"Chris Weidman",797,"Orthodox",26,"2011-06-11","Jerin Valel","r75",187.96,182.88,198.12,NULL,185,185,"record1620","FT1620",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT1623","Red ","FALSE","Featherweight",3,"Dustin Poirier",775,"Southpaw",22,"Jason Young",838,"Orthodox",24,"2011-06-11","John McCarthy","r2",175.26,175.26,185.42,182.88,145,155,"record1623","FT1623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT1622","Red ","FALSE","Middleweight",3,"Nick Ring",790,"Southpaw",32,"James Head",837,"Orthodox",27,"2011-06-11","Herb Dean","r18",185.42,182.88,185.42,187.96,170,185,"record1622","FT1622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT1617","Red ","FALSE","Heavyweight",3,"Dave Herman",834,"Orthodox",26,"Jon Olav Einemo",836,"Orthodox",35,"2011-06-11","Kevin Dornan","r65",198.12,193.04,NULL,193.04,253,242,"record1617","FT1617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1618","Blue","FALSE","Lightweight",3,"Vagner Rocha",835,"Orthodox",29,"Donald Cerrone",783,"Orthodox",28,"2011-06-11","Herb Dean","r18",185.42,177.8,185.42,185.42,155,155,"record1618","FT1618",0,1,0,1,0,0,0,0,0,0,1,0,1,2,528,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT1631","Blue","FALSE","Featherweight",3,"Joe Stevenson",354,"Orthodox",29,"Javier Vazquez",841,"Southpaw",33,"2011-06-26","Keith Peterson","r48",170.18,170.18,175.26,177.8,145,145,"record1631","FT1631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,0,0,4,7,33,598.2,2,0,0,3,1,3,1,8
"FT1626","Red ","FALSE","Heavyweight",3,"Cheick Kongo",406,"Orthodox",36,"Pat Barry",615,"Orthodox",31,"2011-06-26","Dan Miragliotta","r25",180.34,193.04,187.96,208.28,235,240,"record1626","FT1626",0,1,0,1,2,0,0,0,1,2,0,0,3,10,495.6,1,0,0,3,5,28,584.0769231,0,1,0,1,5,0,1,8
"FT1632","Red ","FALSE","Lightweight",3,"Joe Lauzon",425,"Orthodox",27,"Curt Warburton",747,"Orthodox",NULL,"2011-06-26","Chip Snider","r76",182.88,177.8,185.42,180.34,155,155,"record1632","FT1632",0,1,0,1,1,0,0,0,1,0,0,0,1,6,900,1,0,0,3,3,16,391.1111111,0,0,0,0,2,4,0,6
