fight_id,winner,title_bout,weight_class,no_of_rounds,r_fighter,r_fighter_id,r_fighter_stance,b_fighter,b_fighter_id,b_fighter_stance,date,referee,referee_id,b_fighter_height,r_fighter_height,b_fighter_reach,r_fighter_reach,b_fighter_weight,r_fighter_weight
FT3102,Red ,FALSE,Lightweight,3,Tony Ferguson,827,Orthodox,Gleison Tibau,447,Southpaw,2/28/2015,Herb Dean,r18,177.8,180.34,180.34,193.04,155,155
FT3098,Red ,TRUE ,Women's Bantamweight,5,Ronda Rousey,1025,Orthodox,Cat Zingano,1056,Southpaw,2/28/2015,John McCarthy,r2,167.64,170.18,172.72,172.72,145,135
FT3107,Blue,FALSE,Lightweight,3,James Krause,1090,Orthodox,Valmir Lazaro,1309,Orthodox,2/28/2015,John McCarthy,r2,182.88,187.96,185.42,185.42,155,170
FT3099,Blue,FALSE,Women's Bantamweight,3,Raquel Pennington,1144,Orthodox,Holly Holm,1399,Southpaw,2/28/2015,Herb Dean,r18,172.72,170.18,175.26,170.18,145,135
FT3106,Red ,FALSE,Heavyweight,3,Derrick Lewis,1223,Orthodox,Ruan Potts,1232,Orthodox,2/28/2015,Jerin Valel,r75,187.96,190.5,190.5,200.66,247,260
FT3105,Blue,FALSE,Welterweight,3,Dhiego Lima,1275,Orthodox,Tim Means,918,Orthodox,2/28/2015,Herb Dean,r18,187.96,187.96,190.5,187.96,170,170
FT3101,Red ,FALSE,Welterweight,3,Alan Jouban,1301,Southpaw,Richard Walsh,1213,NULL,2/28/2015,John McCarthy,r2,182.88,182.88,185.42,185.42,170,170
FT3104,Draw,FALSE,Bantamweight,3,Roman Salazar,1330,Orthodox,Norifumi Yamamoto,785,Southpaw,2/28/2015,John McCarthy,r2,162.56,170.18,167.64,170.18,135,135
FT3108,Red ,FALSE,Featherweight,3,Masio Fullen,1398,Orthodox,Alex Torres,1400,Orthodox,2/28/2015,Herb Dean,r18,177.8,177.8,177.8,177.8,145,145
FT3114,Red ,FALSE,Lightweight,3,Ross Pearson,651,Orthodox,Sam Stout,374,Orthodox,3/14/2015,Dan Miragliotta,r25,175.26,172.72,177.8,175.26,155,155
FT3111,Red ,FALSE,Welterweight,3,Johny Hendricks,659,Southpaw,Matt Brown,562,Orthodox,3/14/2015,Kerry Hatley,r24,182.88,175.26,190.5,175.26,170,185
FT3112,Blue,FALSE,Heavyweight,3,Roy Nelson,682,Orthodox,Alistair Overeem,900,Orthodox,3/14/2015,Herb Dean,r18,193.04,182.88,203.2,182.88,265,263
FT3113,Blue,FALSE,Flyweight,3,Chris Cariaso,781,Southpaw,Henry Cejudo,1380,Orthodox,3/14/2015,Herb Dean,r18,162.56,160.02,162.56,160.02,135,125
FT3109,Blue,TRUE ,Lightweight,5,Anthony Pettis,828,Orthodox,Rafael Dos Anjos,595,Southpaw,3/14/2015,Dan Miragliotta,r25,172.72,177.8,177.8,182.88,170,170
FT3116,Blue,FALSE,Lightweight,3,Daron Cruickshank,947,Switch,Beneil Dariush,1174,Southpaw,3/14/2015,Don Turnage,r54,177.8,172.72,182.88,182.88,155,155
FT3118,Blue,FALSE,Flyweight,3,Sergio Pettis,1134,Orthodox,Ryan Benoit,1148,Orthodox,3/14/2015,Kerry Hatley,r24,165.1,167.64,172.72,175.26,125,135
FT3117,Red ,FALSE,Heavyweight,3,Jared Rosholt,1139,Orthodox,Josh Copeland,1359,Orthodox,3/14/2015,Dan Miragliotta,r25,185.42,187.96,190.5,190.5,265,265
FT3115,Red ,FALSE,Middleweight,3,Elias Theodorou,1214,Orthodox,Roger Narvaez,1252,Southpaw,3/14/2015,Kerry Hatley,r24,190.5,185.42,200.66,190.5,185,185
FT3119,Blue,FALSE,Lightweight,3,Jake Lindsey,1251,Switch,Joe Duffy,1401,Orthodox,3/14/2015,Herb Dean,r18,177.8,180.34,185.42,180.34,155,155
FT3120,Blue,FALSE,Women's Bantamweight,3,Larissa Pacheco,1325,Orthodox,Germaine de Randamie,1097,Orthodox,3/14/2015,Don Turnage,r54,175.26,170.18,180.34,175.26,135,135
FT3110,Blue,TRUE ,Women's Strawweight,5,Carla Esparza,1364,NULL,Joanna Jedrzejczyk,1299,Orthodox,3/14/2015,Don Turnage,r54,167.64,154.94,165.1,160.02,125,115
FT3121,Red ,FALSE,Welterweight,5,Demian Maia,515,Southpaw,Ryan LaFlare,1047,Southpaw,3/21/2015,John McCarthy,r2,185.42,185.42,187.96,182.88,170,170
FT3122,Red ,FALSE,Welterweight,3,Erick Silva,849,Orthodox,Josh Koscheck,318,Orthodox,3/21/2015,Mario Yamasaki,r7,177.8,182.88,185.42,187.96,170,170
FT3126,Red ,FALSE,Featherweight,3,Godofredo Pepey,964,Orthodox,Andre Fili,1124,Orthodox,3/21/2015,Eduardo Herdy,r120,180.34,170.18,187.96,185.42,145,145
FT3127,Red ,FALSE,Lightweight,3,Francisco Trinaldo,974,Southpaw,Akbarh Arreola,1293,Southpaw,3/21/2015,John McCarthy,r2,177.8,175.26,180.34,177.8,155,155
FT3130,Red ,FALSE,Lightweight,3,Leonardo Mafra,976,Orthodox,Cain Carrizosa,1322,Orthodox,3/21/2015,Mario Yamasaki,r7,172.72,177.8,187.96,177.8,155,155
FT3123,Red ,FALSE,Lightweight,3,Leonardo Santos,1083,Orthodox,Anthony Rocco Martin,1177,Orthodox,3/21/2015,John McCarthy,r2,182.88,182.88,185.42,190.5,170,155
FT3129,Draw,FALSE,Lightweight,3,Leandro Silva,1086,Orthodox,Drew Dober,1147,Southpaw,3/21/2015,Eduardo Herdy,r120,172.72,175.26,177.8,182.88,155,155
FT3124,Red ,FALSE,Women's Bantamweight,3,Amanda Nunes,1098,Orthodox,Shayna Baszler,1320,Orthodox,3/21/2015,Mario Yamasaki,r7,170.18,172.72,170.18,175.26,135,145
FT3128,Red ,FALSE,Featherweight,3,Kevin Souza,1109,Orthodox,Katsunori Kikuno,1161,Orthodox,3/21/2015,Osiris Maia,r109,172.72,182.88,167.64,187.96,145,145
FT3125,Red ,FALSE,Lightweight,3,Gilbert Burns,1298,Orthodox,Alex Oliveira,1403,Orthodox,3/21/2015,Osiris Maia,r109,180.34,177.8,193.04,180.34,170,155
FT3131,Blue,FALSE,Lightweight,3,Jorge de Oliveira,1343,Orthodox,Christos Giagos,1338,Orthodox,3/21/2015,Eduardo Herdy,r120,177.8,172.72,180.34,180.34,155,155
FT3132,Blue,FALSE,Flyweight,3,Bentley Syler,1402,Orthodox,Fredy Serrano,1404,Orthodox,3/21/2015,Osiris Maia,r109,160.02,162.56,165.1,172.72,125,125
FT3137,Red ,FALSE,Featherweight,3,Clay Guida,438,Orthodox,Robert Peralta,855,Orthodox,4/4/2015,Mike King,r127,172.72,170.18,180.34,177.8,145,155
FT3140,Blue,FALSE,Lightweight,3,Gray Maynard,494,Orthodox,Alexander Yakovlev,1244,Southpaw,4/4/2015,Dan Miragliotta,r25,190.5,175.26,187.96,177.8,155,155
FT3138,Red ,FALSE,Lightweight,3,Dustin Poirier,775,Southpaw,Diego Ferreira,1264,Orthodox,4/4/2015,Todd McGovern,r58,175.26,175.26,187.96,182.88,155,155
FT3133,Red ,FALSE,Featherweight,5,Chad Mendes,784,Orthodox,Ricardo Lamas,840,Orthodox,4/4/2015,Dan Miragliotta,r25,172.72,167.64,180.34,167.64,145,145
FT3135,Red ,FALSE,Lightweight,3,Michael Chiesa,945,Southpaw,Mitch Clarke,897,Orthodox,4/4/2015,Dan Miragliotta,r25,177.8,185.42,185.42,190.5,155,170
FT3139,Red ,FALSE,Women's Bantamweight,3,Liz Carmouche,1028,Orthodox,Lauren Murphy,1302,Orthodox,4/4/2015,Keith Peterson,r48,170.18,167.64,170.18,167.64,125,125
FT3134,Blue,FALSE,Lightweight,3,Jorge Masvidal,1065,Orthodox,Al Iaquinta,951,Orthodox,4/4/2015,Keith Peterson,r48,177.8,180.34,177.8,187.96,155,170
FT3136,Red ,FALSE,Women's Bantamweight,3,Julianna Pena,1135,NULL,Milana Dudieva,1317,Orthodox,4/4/2015,Keith Peterson,r48,160.02,167.64,154.94,175.26,135,135
FT3142,Red ,FALSE,Middleweight,3,Ron Stallings,1390,Southpaw,Justin Jones,1362,Orthodox,4/4/2015,Todd McGovern,r58,180.34,187.96,198.12,190.5,185,170
FT3141,Blue,FALSE,Heavyweight,3,Shamil Abdurakhimov,1405,Orthodox,Tim Johnson,1406,Southpaw,4/4/2015,Mike King,r127,190.5,190.5,195.58,193.04,265,235
FT3143,Blue,FALSE,Heavyweight,5,Gabriel Gonzaga,364,Orthodox,Mirko Cro Cop,459,Southpaw,4/11/2015,Leon Roberts,r38,187.96,187.96,185.42,193.04,230,242
FT3147,Blue,FALSE,Welterweight,3,Seth Baczynski,726,Orthodox,Leon Edwards,1342,Southpaw,4/11/2015,Grant Waterman,r106,182.88,190.5,187.96,187.96,170,170
FT3149,Red ,FALSE,Welterweight,3,Sergio Moraes,970,Orthodox,Mickael Lebout,1413,Orthodox,4/11/2015,Marc Goddard,r37,180.34,182.88,185.42,182.88,155,170
FT3144,Red ,FALSE,Light Heavyweight,3,Jimi Manuwa,990,Orthodox,Jan Blachowicz,1334,Orthodox,4/11/2015,Marc Goddard,r37,187.96,185.42,198.12,200.66,205,205
FT3151,Blue,FALSE,Heavyweight,3,Daniel Omielanczuk,1116,Southpaw,Anthony Hamilton,1266,Orthodox,4/11/2015,Marc Goddard,r37,195.58,182.88,193.04,187.96,260,247
FT3145,Red ,FALSE,Welterweight,3,Pawel Pawlak,1249,Orthodox,Sheldon Westcott,1210,Southpaw,4/11/2015,Grant Waterman,r106,185.42,182.88,180.34,185.42,170,170
FT3153,Blue,FALSE,Lightweight,3,Marcin Bandel,1337,Orthodox,Stevie Ray,1415,Southpaw,4/11/2015,Leon Roberts,r38,177.8,177.8,177.8,177.8,155,155
FT3146,Blue,FALSE,Women's Strawweight,3,Joanne Calderwood,1368,Orthodox,Maryna Moroz,1411,Orthodox,4/11/2015,Lukasz Bosacki,r128,170.18,167.64,170.18,165.1,125,125
FT3148,Red ,FALSE,Middleweight,3,Bartosz Fabinski,1407,Orthodox,Garreth McLellan,1412,Southpaw,4/11/2015,Marc Goddard,r37,185.42,182.88,182.88,190.5,185,170
FT3150,Blue,FALSE,Featherweight,3,Damian Stasiak,1408,Orthodox,Yaotzin Meza,1006,Orthodox,4/11/2015,Leon Roberts,r38,175.26,165.1,187.96,177.8,145,135
FT3152,Blue,FALSE,Women's Strawweight,3,Izabela Badurek,1409,Orthodox,Alexandra Albu,1414,Orthodox,4/11/2015,Grant Waterman,r106,157.48,165.1,160.02,NULL,115,115
FT3154,Red ,FALSE,Featherweight,3,Taylor Lapilus,1410,Southpaw,Rocky Lee,1416,Orthodox,4/11/2015,Lukasz Bosacki,r128,175.26,167.64,172.72,185.42,145,135
FT3155,Blue,FALSE,Middleweight,5,Lyoto Machida,462,Southpaw,Luke Rockhold,1075,Southpaw,4/18/2015,Keith Peterson,r48,190.5,185.42,195.58,187.96,185,185
FT3159,Blue,FALSE,Lightweight,3,Jim Miller,589,Southpaw,Beneil Dariush,1174,Southpaw,4/18/2015,Vitor Ribeiro,r114,177.8,172.72,182.88,180.34,155,155
FT3162,Blue,FALSE,Bantamweight,3,Takeya Mizugaki,796,Orthodox,Aljamain Sterling,1191,Orthodox,4/18/2015,Gasper Oliver,r91,170.18,170.18,180.34,172.72,135,135
FT3157,Blue,FALSE,Featherweight,3,Cub Swanson,876,Orthodox,Max Holloway,913,Orthodox,4/18/2015,Gasper Oliver,r91,180.34,172.72,175.26,177.8,155,145
FT3164,Red ,FALSE,Featherweight,3,Diego Brandao,881,Orthodox,Jimy Hettes,848,Southpaw,4/18/2015,Dan Miragliotta,r25,175.26,170.18,180.34,172.72,145,145
FT3160,Red ,FALSE,Light Heavyweight,3,Ovince Saint Preux,1071,Southpaw,Patrick Cummins,1189,Orthodox,4/18/2015,Dan Miragliotta,r25,187.96,190.5,193.04,203.2,205,205
FT3156,Red ,FALSE,Middleweight,3,Jacare Souza,1074,Orthodox,Chris Camozzi,722,Orthodox,4/18/2015,Dan Miragliotta,r25,187.96,185.42,193.04,182.88,185,185
FT3163,Blue,FALSE,Welterweight,3,George Sullivan,1175,Orthodox,Tim Means,918,Orthodox,4/18/2015,Keith Peterson,r48,187.96,182.88,190.5,185.42,170,170
FT3161,Blue,FALSE,Light Heavyweight,3,Corey Anderson,1274,Orthodox,Gian Villante,1068,Orthodox,4/18/2015,Liam Kerrigan,r115,190.5,190.5,193.04,200.66,205,205
FT3165,Blue,FALSE,Middleweight,3,Eddie Gordon,1280,Orthodox,Chris Dempsey,1291,Orthodox,4/18/2015,Liam Kerrigan,r115,177.8,182.88,182.88,193.04,185,185
FT3158,Blue,FALSE,Women's Strawweight,3,Felice Herrig,1366,Orthodox,Paige VanZant,1358,Orthodox,4/18/2015,Vitor Ribeiro,r114,162.56,162.56,165.1,165.1,115,115
FT3171,Red ,FALSE,Welterweight,3,Patrick Cote,308,Orthodox,Joe Riggs,302,Southpaw,4/25/2015,Marc Goddard,r37,182.88,180.34,177.8,180.34,185,170
FT3168,Red ,FALSE,Middleweight,3,Michael Bisping,388,Orthodox,CB Dollaway,564,Orthodox,4/25/2015,Jerin Valel,r75,187.96,185.42,193.04,190.5,185,185
FT3167,Red ,FALSE,Catch Weight,3,Rampage Jackson,460,Orthodox,Fabio Maldonado,748,Orthodox,4/25/2015,Marc Goddard,r37,185.42,185.42,190.5,185.42,205,205
FT3169,Red ,FALSE,Catch Weight,3,John Makdessi,774,Orthodox,Shane Campbell,1417,Orthodox,4/25/2015,Philippe Chartier,r31,182.88,172.72,180.34,172.72,155,155
FT3166,Red ,TRUE ,Flyweight,5,Demetrious Johnson,787,Orthodox,Kyoji Horiguchi,1125,Orthodox,4/25/2015,Yves Lavigne,r20,165.1,160.02,167.64,167.64,125,125
FT3170,Blue,FALSE,Bantamweight,3,Yves Jabouin,816,Orthodox,Thomas Almeida,1341,Southpaw,4/25/2015,Yves Lavigne,r20,170.18,170.18,177.8,172.72,135,135
FT3172,Red ,FALSE,Women's Bantamweight,3,Alexis Davis,1088,Orthodox,Sarah Kaufman,1121,Orthodox,4/25/2015,Jerin Valel,r75,165.1,167.64,170.18,172.72,135,125
FT3176,Blue,FALSE,Women's Strawweight,3,Jessica Rakoczy,1141,Orthodox,Valerie Letourneau,1253,Orthodox,4/25/2015,Jerin Valel,r75,170.18,170.18,172.72,172.72,115,115
FT3173,Red ,FALSE,Lightweight,3,Chad Laprise,1211,Orthodox,Bryan Barberena,1383,Southpaw,4/25/2015,Philippe Chartier,r31,182.88,177.8,182.88,180.34,170,170
FT3175,Red ,FALSE,Welterweight,3,Nordine Taleb,1212,Orthodox,Chris Clements,937,Orthodox,4/25/2015,Marc Goddard,r37,177.8,185.42,177.8,187.96,170,170
FT3174,Red ,FALSE,Lightweight,3,Olivier Aubin-Mercier,1215,Southpaw,David Michaud,1233,Orthodox,4/25/2015,Yves Lavigne,r20,175.26,175.26,182.88,177.8,155,155
FT3177,Red ,FALSE,Women's Strawweight,3,Randa Markos,1373,Orthodox,Aisling Daly,1370,NULL,4/25/2015,Philippe Chartier,r31,157.48,162.56,162.56,160.02,115,115
FT3180,Blue,FALSE,Light Heavyweight,3,Anthony Perosh,408,Orthodox,Sean O'Connell,1217,Orthodox,5/9/2015,Greg Kleynjans,r129,185.42,190.5,187.96,190.5,205,205
FT3179,Blue,FALSE,Middleweight,3,Brad Tavares,720,Orthodox,Robert Whittaker,1000,Orthodox,5/9/2015,Steve Perceval,r60,182.88,185.42,185.42,187.96,185,185
FT3183,Red ,FALSE,Welterweight,3,Kyle Noke,727,Southpaw,Jonavin Webb,1418,Orthodox,5/9/2015,Greg Kleynjans,r129,177.8,185.42,180.34,193.04,170,170
FT3178,Red ,FALSE,Heavyweight,5,Stipe Miocic,864,Orthodox,Mark Hunt,741,Orthodox,5/9/2015,John Sharp,r59,177.8,193.04,182.88,203.2,265,240
FT3182,Blue,FALSE,Featherweight,3,Hatsu Hioki,865,Orthodox,Dan Hooker,1262,Switch,5/9/2015,John Sharp,r59,182.88,180.34,190.5,177.8,155,145
FT3186,Blue,FALSE,Middleweight,3,Dylan Andrews,1053,Switch,Bradley Scott,1004,NULL,5/9/2015,Greg Kleynjans,r129,185.42,185.42,193.04,185.42,170,185
FT3189,Blue,FALSE,Flyweight,3,Alptekin Ozkilic,1157,Orthodox,Ben Nguyen,1419,Switch,5/9/2015,Greg Kleynjans,r129,165.1,165.1,165.1,165.1,125,125
FT3188,Blue,FALSE,Welterweight,3,Vik Grujic,1219,Orthodox,Brendan O'Reilly,1312,Orthodox,5/9/2015,John Sharp,r59,170.18,180.34,175.26,185.42,170,170
FT3181,Blue,FALSE,Lightweight,3,Jake Matthews,1261,Orthodox,James Vick,1103,Orthodox,5/9/2015,Steve Perceval,r60,190.5,180.34,193.04,185.42,155,170
FT3184,Blue,FALSE,Middleweight,3,Daniel Kelly,1339,Southpaw,Sam Alvey,1303,Southpaw,5/9/2015,Steve Perceval,r60,187.96,182.88,190.5,177.8,205,185
FT3185,Red ,FALSE,Women's Strawweight,3,Bec Rawlings,1367,Orthodox,Lisa Ellis,1374,NULL,5/9/2015,John Sharp,r59,162.56,167.64,157.48,162.56,115,125
FT3187,Red ,FALSE,Women's Strawweight,3,Alex Chambers,1378,NULL,Kailin Curran,1360,Orthodox,5/9/2015,Steve Perceval,r60,162.56,160.02,165.1,160.02,115,115
FT3190,Red ,FALSE,Featherweight,5,Frankie Edgar,461,Orthodox,Urijah Faber,802,Orthodox,5/16/2015,Steve Perceval,r60,167.64,167.64,170.18,172.72,135,145
FT3194,Red ,FALSE,Featherweight,3,Phillipe Nover,607,Orthodox,Yui Chul Nam,1197,Orthodox,5/16/2015,Greg Kleynjans,r129,175.26,175.26,175.26,182.88,145,145
FT3192,Red ,FALSE,Middleweight,3,Mark Munoz,636,Orthodox,Luke Barnatt,1052,Orthodox,5/16/2015,Terry Hill,r130,198.12,182.88,195.58,182.88,185,185
FT3193,Blue,FALSE,Welterweight,3,Hyun Gyu Lim,1035,Orthodox,Neil Magny,1030,Orthodox,5/16/2015,Steve Perceval,r60,190.5,190.5,203.2,195.58,170,170
FT3191,Red ,FALSE,Middleweight,3,Gegard Mousasi,1039,Orthodox,Costas Philippou,804,Orthodox,5/16/2015,Greg Kleynjans,r129,180.34,187.96,185.42,193.04,185,185
FT3196,Blue,FALSE,Lightweight,3,Tae Hyun Bang,1170,Switch,Jon Tuck,996,Orthodox,5/16/2015,NULL,NULL,180.34,175.26,185.42,180.34,155,155
FT3197,Blue,FALSE,Lightweight,3,Zhang Lipeng,1196,Southpaw,Kajan Johnson,1254,Orthodox,5/16/2015,Greg Kleynjans,r129,180.34,180.34,190.5,180.34,155,155
FT3195,Blue,FALSE,Featherweight,3,Mark Eddiva,1199,Orthodox,Levan Makashvili,1420,Orthodox,5/16/2015,Terry Hill,r130,172.72,172.72,172.72,172.72,145,145
FT3198,Red ,FALSE,Welterweight,3,Li Jingliang,1235,Orthodox,Dhiego Lima,1275,Orthodox,5/16/2015,Terry Hill,r130,187.96,182.88,187.96,180.34,170,170
FT3200,Blue,FALSE,Flyweight,3,Roldan Sangcha-an,1268,Orthodox,Jon Delos Reyes,1171,Orthodox,5/16/2015,Greg Kleynjans,r129,167.64,162.56,170.18,165.1,125,125
FT3201,Blue,FALSE,Flyweight,3,Nolan Ticman,1300,Orthodox,Yao Zhikui,1307,Orthodox,5/16/2015,Terry Hill,r130,165.1,167.64,162.56,175.26,125,125
FT3199,Red ,FALSE,Bantamweight,3,Ning Guangyou,1305,Southpaw,Royston Wee,1162,Orthodox,5/16/2015,Steve Perceval,r60,170.18,162.56,170.18,162.56,135,145
FT3202,Blue,TRUE ,Light Heavyweight,5,Anthony Johnson,484,Orthodox,Daniel Cormier,1063,Orthodox,5/23/2015,John McCarthy,r2,180.34,187.96,182.88,198.12,235,205
FT3208,Red ,FALSE,Welterweight,3,Dong Hyun Kim,556,Southpaw,Joshua Burkman,355,Orthodox,5/23/2015,Jason Herzog,r55,177.8,187.96,182.88,193.04,170,170
FT3210,Blue,FALSE,Welterweight,3,Mike Pyle,647,Orthodox,Colby Covington,1316,Orthodox,5/23/2015,Herb Dean,r18,180.34,182.88,182.88,187.96,170,170
FT3205,Blue,FALSE,Heavyweight,3,Travis Browne,729,Orthodox,Andrei Arlovski,210,Orthodox,5/23/2015,Mark Smith,r108,190.5,198.12,195.58,200.66,240,255
FT3204,Red ,FALSE,Lightweight,3,Donald Cerrone,783,Orthodox,John Makdessi,774,Orthodox,5/23/2015,Jason Herzog,r55,172.72,185.42,172.72,185.42,155,155
FT3203,Red ,TRUE ,Middleweight,5,Chris Weidman,797,Orthodox,Vitor Belfort,86,Southpaw,5/23/2015,Herb Dean,r18,182.88,187.96,187.96,198.12,185,185
FT3206,Red ,FALSE,Flyweight,3,Joseph Benavidez,803,Southpaw,John Moraga,983,Orthodox,5/23/2015,John McCarthy,r2,167.64,162.56,167.64,165.1,125,125
FT3207,Red ,FALSE,Flyweight,3,John Dodson,890,Orthodox,Zach Makovsky,1156,Southpaw,5/23/2015,Herb Dean,r18,162.56,160.02,162.56,167.64,125,135
FT3209,Blue,FALSE,Middleweight,3,Uriah Hall,1048,Orthodox,Rafael Natal,739,Orthodox,5/23/2015,Mark Smith,r108,182.88,182.88,193.04,200.66,185,185
FT3212,Red ,FALSE,Flyweight,3,Justin Scoggins,1153,Southpaw,Joshua Sampo,1140,Orthodox,5/23/2015,Mark Smith,r108,162.56,170.18,162.56,167.64,125,125
FT3211,Red ,FALSE,Lightweight,3,Islam Makhachev,1421,Orthodox,Leo Kuntz,1422,Orthodox,5/23/2015,NULL,NULL,177.8,177.8,187.96,177.8,155,155
FT3213,Red ,FALSE,Welterweight,5,Carlos Condit,639,Orthodox,Thiago Alves,344,Orthodox,5/30/2015,Mario Yamasaki,r7,175.26,187.96,177.8,190.5,170,170
FT3214,Blue,FALSE,Featherweight,3,Nik Lentz,670,Orthodox,Charles Oliveira,733,Orthodox,5/30/2015,Kevin MacDonald,r73,177.8,172.72,187.96,172.72,155,155
FT3219,Draw,FALSE,Featherweight,3,Rony Jason,971,Orthodox,Damon Jackson,1321,Switch,5/30/2015,Kevin MacDonald,r73,180.34,170.18,180.34,177.8,145,145
FT3217,Red ,FALSE,Lightweight,3,Francisco Trinaldo,974,Southpaw,Norman Parke,1005,NULL,5/30/2015,Camila Albuquerque,r126,180.34,175.26,177.8,177.8,155,155
FT3220,Red ,FALSE,Flyweight,3,Jussier Formiga,993,Orthodox,Wilson Reis,1114,Southpaw,5/30/2015,Camila Albuquerque,r126,162.56,165.1,165.1,170.18,125,125
FT3222,Blue,FALSE,Featherweight,3,Lucas Martins,1017,Southpaw,Mirsad Bektic,1222,Orthodox,5/30/2015,Mario Yamasaki,r7,172.72,182.88,177.8,182.88,145,145
FT3215,Blue,FALSE,Welterweight,3,KJ Noons,1079,Orthodox,Alex Oliveira,1403,Orthodox,5/30/2015,Mario Yamasaki,r7,180.34,177.8,193.04,182.88,170,155
FT3216,Red ,FALSE,Light Heavyweight,3,Francimar Barroso,1102,Orthodox,Ryan Jimmo,981,Orthodox,5/30/2015,Kevin MacDonald,r73,185.42,185.42,185.42,190.5,205,205
FT3224,Blue,FALSE,Welterweight,3,Luiz Dutra,1166,Orthodox,Tom Breese,1427,Southpaw,5/30/2015,Fernando Yamasaki,r78,190.5,180.34,185.42,180.34,185,170
FT3223,Red ,FALSE,Women's Strawweight,3,Juliana Lima,1295,Orthodox,Ericka Almeida,1426,NULL,5/30/2015,Camila Albuquerque,r126,167.64,165.1,172.72,165.1,115,115
FT3218,Blue,FALSE,Welterweight,3,Wendell Oliveira,1324,Orthodox,Darren Till,1424,Southpaw,5/30/2015,Fernando Yamasaki,r78,182.88,177.8,187.96,182.88,170,170
FT3221,Blue,FALSE,Welterweight,3,Elizeu Zaleski dos Santos,1423,Orthodox,Nicolas Dalby,1425,Orthodox,5/30/2015,Fernando Yamasaki,r78,180.34,180.34,187.96,185.42,170,170
FT3228,Blue,FALSE,Featherweight,3,Thiago Tavares,469,Orthodox,Brian Ortega,1296,Switch,6/6/2015,Dan Miragliotta,r25,172.72,170.18,175.26,172.72,145,145
FT3225,Blue,FALSE,Middleweight,5,Tim Boetsch,542,Orthodox,Dan Henderson,131,Orthodox,6/6/2015,John McCarthy,r2,180.34,182.88,187.96,187.96,185,185
FT3226,Red ,FALSE,Heavyweight,3,Ben Rothwell,675,Orthodox,Matt Mitrione,684,Switch,6/6/2015,Dan Miragliotta,r25,190.5,193.04,200.66,198.12,265,265
FT3227,Red ,FALSE,Lightweight,3,Dustin Poirier,775,Southpaw,Yancy Medeiros,1070,Orthodox,6/6/2015,John McCarthy,r2,177.8,175.26,190.5,182.88,155,155
FT3232,Blue,FALSE,Welterweight,3,Brian Ebersole,789,Southpaw,Omari Akhmedov,1131,Orthodox,6/6/2015,Jordan Bass,r132,182.88,182.88,185.42,185.42,185,170
FT3230,Red ,FALSE,Bantamweight,3,Francisco Rivera,833,Orthodox,Alex Caceres,811,Southpaw,6/6/2015,Dan Miragliotta,r25,177.8,172.72,185.42,172.72,145,135
FT3231,Red ,FALSE,Heavyweight,3,Shawn Jordan,928,Southpaw,Derrick Lewis,1223,Orthodox,6/6/2015,Gabe Barahona,r131,190.5,182.88,200.66,190.5,260,260
FT3234,Red ,FALSE,Lightweight,3,Joe Proctor,950,Orthodox,Justin Edwards,831,Orthodox,6/6/2015,Myron Gaudet,r77,177.8,177.8,177.8,182.88,155,155
FT3235,Blue,FALSE,Middleweight,3,Ricardo Abreu,1238,Orthodox,Jake Collier,1386,Orthodox,6/6/2015,Jordan Bass,r132,190.5,180.34,198.12,185.42,205,185
FT3233,Red ,FALSE,Lightweight,3,Chris Wade,1318,Orthodox,Christos Giagos,1338,Orthodox,6/6/2015,Robbie Scheureumann,r133,177.8,177.8,180.34,177.8,155,155
FT3229,Blue,FALSE,Bantamweight,3,Joe Soto,1319,Orthodox,Anthony Birchak,1381,Orthodox,6/6/2015,John McCarthy,r2,172.72,167.64,175.26,165.1,135,135
FT3236,Red ,FALSE,Bantamweight,3,Jose Quinonez,1354,NULL,Leonardo Morales,1353,Southpaw,6/6/2015,Robbie Scheureumann,r133,172.72,172.72,172.72,175.26,135,135
FT3237,Blue,TRUE ,Heavyweight,5,Cain Velasquez,551,Orthodox,Fabricio Werdum,476,Orthodox,6/13/2015,Herb Dean,r18,193.04,185.42,195.58,195.58,231,240
FT3243,Red ,FALSE,Lightweight,3,Efrain Escudero,599,Orthodox,Drew Dober,1147,Southpaw,6/13/2015,Herb Dean,r18,172.72,175.26,177.8,177.8,155,155
FT3239,Red ,FALSE,Middleweight,3,Kelvin Gastelum,1055,Southpaw,Nate Marquardt,335,Orthodox,6/13/2015,Dan Miragliotta,r25,182.88,175.26,187.96,180.34,185,185
FT3238,Blue,FALSE,Lightweight,3,Gilbert Melendez,1062,Orthodox,Eddie Alvarez,1329,Orthodox,6/13/2015,John McCarthy,r2,175.26,175.26,175.26,185.42,155,145
FT3245,Blue,FALSE,Lightweight,3,Francisco Trevino,1204,Orthodox,Johnny Case,1328,Orthodox,6/13/2015,John McCarthy,r2,177.8,175.26,182.88,177.8,155,155
FT3246,Blue,FALSE,Welterweight,3,Augusto Montano,1346,Orthodox,Cathal Pendred,1289,Orthodox,6/13/2015,Herb Dean,r18,185.42,185.42,190.5,185.42,170,170
FT3240,Red ,FALSE,Featherweight,3,Yair Rodriguez,1347,NULL,Charles Rosa,1336,Switch,6/13/2015,Mario Yamasaki,r7,175.26,180.34,175.26,180.34,145,145
