"fight_id","winner","title_bout","weight_class","no_of_rounds","r_fighter","r_fighter_id","r_fighter_stance","b_fighter","b_fighter_id","b_fighter_stance","date","referee","referee_id","b_fighter_height","r_fighter_height","b_fighter_reach","r_fighter_reach","b_fighter_weight","r_fighter_weight","records_id","fight_id-2","b_current_lose_streak","b_current_win_streak","b_draw","b_longest_win_streak","b_losses","b_total_title_bouts","b_win_by_decision_majority","b_win_by_decision_split","b_win_by_decision_unanimous","b_win_by_ko_tko","b_win_by_submission","b_win_by_tko_doctor_stoppage","b_wins","b_total_rounds_fought","b_total_time_fought_seconds","r_current_lose_streak","r_current_win_streak","r_draw","r_longest_win_streak","r_losses","r_total_rounds_fought","r_total_time_fought_seconds","r_total_title_bouts","r_win_by_decision_majority","r_win_by_decision_split","r_win_by_decision_unanimous","r_win_by_ko_tko","r_win_by_submission","r_win_by_tko_doctor_stoppage","r_wins"
"FT80","Red ","FALSE","Open Weight",2,"Don Frye",61,"Orthodox","Amaury Bitetti",72,"Orthodox","1996-05-17","John McCarthy","r2",175.26,185.42,NULL,NULL,185,219,"record80","FT80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,0,3,0,3,63.33333333,1,0,0,0,2,0,1,3
"FT82","Red ","FALSE","Open Weight",2,"Mark Schultz",69,"Orthodox","Gary Goodridge",62,"Orthodox","1996-05-17","John McCarthy","r2",190.5,175.26,NULL,NULL,249,200,"record82","FT82",1,0,0,2,1,1,0,0,0,2,0,0,2,3,159.3333333,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT83","Red ","FALSE","Open Weight",2,"Rafael Carino",70,"Orthodox","Matt Andersen",74,"Southpaw","1996-05-17","John McCarthy","r2",187.96,203.2,NULL,NULL,230,245,"record83","FT83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT85","Red ","FALSE","Open Weight",2,"Steve Nelmark",71,"Orthodox","Tai Bowden",75,NULL,"1996-05-17","Joe Hamilton","r5",180.34,182.88,NULL,NULL,230,240,"record85","FT85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT88","Red ","FALSE","Open Weight",2,"Don Frye",61,"Orthodox","Brian Johnston",77,"Orthodox","1996-07-12","John McCarthy","r2",190.5,185.42,NULL,NULL,230,219,"record88","FT88",0,1,0,1,0,0,0,0,0,1,0,0,1,1,145,0,5,0,5,0,5,276.2,1,0,0,0,4,0,1,5
"FT92","Red ","FALSE","Open Weight",2,"Don Frye",61,"Orthodox","Mark Hall",56,"Orthodox","1996-07-12","John McCarthy","r2",182.88,185.42,NULL,NULL,190,219,"record92","FT92",0,1,0,1,1,0,0,0,0,1,0,1,2,3,69.66666667,0,4,0,4,0,4,190,1,0,0,0,3,0,1,4
"FT89","Red ","FALSE","Open Weight",2,"Gary Goodridge",62,"Orthodox","John Campetella",79,"Orthodox","1996-07-12","John McCarthy","r2",175.26,190.5,NULL,NULL,235,249,"record89","FT89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,2,2,4,299.5,1,0,0,0,2,0,0,2
"FT86","Red ","TRUE ","Catch Weight",3,"Mark Coleman",76,"Orthodox","Don Frye",61,"Orthodox","1996-07-12","John McCarthy","r2",185.42,185.42,NULL,190.5,219,205,"record86","FT86",0,6,0,6,0,1,0,0,0,5,0,1,6,6,276.3333333,0,2,0,2,0,2,291.5,0,0,0,0,1,1,0,2
"FT87","Red ","FALSE","Open Weight",2,"Mark Coleman",76,"Orthodox","Gary Goodridge",62,"Orthodox","1996-07-12","John McCarthy","r2",190.5,185.42,NULL,190.5,249,205,"record87","FT87",0,1,0,2,2,1,0,0,0,3,0,0,3,5,257.2,0,1,0,1,0,1,163,0,0,0,0,1,0,0,1
"FT90","Red ","FALSE","Open Weight",2,"Mark Coleman",76,"Orthodox","Moti Horenstein",80,"Orthodox","1996-07-12","John McCarthy","r2",193.04,185.42,NULL,190.5,230,205,"record90","FT90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT91","Red ","FALSE","Open Weight",2,"Brian Johnston",77,"Orthodox","Scott Fiedler",81,"Orthodox","1996-07-12","John McCarthy","r2",193.04,190.5,NULL,NULL,235,230,"record91","FT91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT93","Red ","FALSE","Open Weight",2,"Geza Kalman",78,NULL,"Dieusel Berto",82,NULL,"1996-07-12","Joe Hamilton","r5",175.26,185.42,NULL,NULL,200,200,"record93","FT93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT97","Red ","FALSE","Open Weight",1,"David Abbott",50,"Switch","Sam Adkins",64,"Orthodox","1996-09-20","John McCarthy","r2",190.5,182.88,NULL,NULL,225,265,"record97","FT97",1,0,0,0,1,0,0,0,0,0,0,0,0,1,48,1,0,0,2,2,5,470.4,1,0,0,0,2,1,0,3
"FT96","Red ","FALSE","Open Weight",1,"Jerry Bohlander",63,"Orthodox","Fabio Gurgel",83,"Orthodox","1996-09-20","John McCarthy","r2",182.88,180.34,NULL,NULL,205,199,"record96","FT96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,1,2,437,0,0,0,0,0,1,0,1
"FT94","Red ","FALSE","Open Weight",2,"Scott Ferrozzo",66,"Orthodox","David Abbott",50,"Switch","1996-09-20","John McCarthy","r2",182.88,180.34,NULL,NULL,265,323,"record94","FT94",0,1,0,2,2,1,0,0,0,2,2,0,4,6,413,1,0,0,0,1,1,543,0,0,0,0,0,0,0,0
"FT95","Red ","FALSE","Open Weight",2,"Mark Coleman",76,"Orthodox","Brian Johnston",77,"Orthodox","1996-09-20","John McCarthy","r2",190.5,185.42,NULL,190.5,230,205,"record95","FT95",0,1,0,1,1,0,0,0,0,2,0,0,2,3,150,0,4,0,4,0,4,330.5,1,0,0,0,2,2,0,4
"FT99","Red ","FALSE","Open Weight",1,"Mark Coleman",76,"Orthodox","Julian Sanchez",85,"Orthodox","1996-09-20","John McCarthy","r2",190.5,185.42,NULL,190.5,300,205,"record99","FT99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,0,3,0,3,425.6666667,1,0,0,0,2,1,0,3
"FT98","Red ","FALSE","Open Weight",1,"Brian Johnston",77,"Orthodox","Reza Nasri",84,"Orthodox","1996-09-20","John McCarthy","r2",180.34,190.5,NULL,NULL,205,230,"record98","FT98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,1,2,211,0,0,0,0,1,0,0,1
"FT103","Red ","FALSE","Open Weight",2,"Ken Shamrock",4,"Orthodox","Brian Johnston",77,"Orthodox","1996-12-07","John McCarthy","r2",190.5,185.42,NULL,182.88,230,205,"record103","FT103",1,0,0,1,2,0,0,0,0,2,0,0,2,4,147.5,1,0,0,2,4,13,595.7777778,0,0,0,0,1,4,0,5
"FT104","Red ","FALSE","Open Weight",2,"Kimo Leopoldo",29,"Orthodox","Paul Varelans",51,"Orthodox","1996-12-07","John McCarthy","r2",203.2,190.5,NULL,NULL,300,235,"record104","FT104",0,1,0,2,3,1,0,0,1,2,1,0,4,7,251.2857143,2,0,0,0,2,2,272,0,0,0,0,0,0,0,0
"FT101","Red ","FALSE","Open Weight",2,"David Abbott",50,"Switch","Steve Nelmark",71,"Orthodox","1996-12-07","John McCarthy","r2",182.88,182.88,NULL,NULL,240,265,"record101","FT101",0,1,0,1,0,0,0,0,0,0,0,1,1,1,445,0,1,0,2,3,9,466.125,1,0,0,0,3,2,0,5
"FT105","Red ","FALSE","Open Weight",2,"David Abbott",50,"Switch","Cal Worsham",53,"Orthodox","1996-12-07","John McCarthy","r2",180.34,182.88,NULL,NULL,230,265,"record105","FT105",0,1,0,1,1,0,0,0,0,1,0,0,1,2,128,1,0,0,2,3,8,508.2857143,1,0,0,0,2,2,0,4
"FT100","Red ","TRUE ","Catch Weight",3,"Don Frye",61,"Orthodox","David Abbott",50,"Switch","1996-12-07","John McCarthy","r2",182.88,185.42,NULL,NULL,265,219,"record100","FT100",0,2,0,2,3,1,0,0,0,4,2,0,6,10,421.3333333,0,2,0,6,1,9,339,2,0,0,0,5,2,1,8
"FT102","Red ","FALSE","Open Weight",2,"Don Frye",61,"Orthodox","Mark Hall",56,"Orthodox","1996-12-07","John McCarthy","r2",182.88,185.42,NULL,NULL,190,219,"record102","FT102",1,0,0,1,2,0,0,0,0,1,0,1,2,4,207.5,0,1,0,6,1,8,378.875,2,0,0,0,5,1,1,7
"FT106","Red ","FALSE","Open Weight",2,"Don Frye",61,"Orthodox","Gary Goodridge",62,"Orthodox","1996-12-07","John McCarthy","r2",190.5,185.42,NULL,NULL,249,219,"record106","FT106",1,0,0,2,3,1,0,0,0,3,0,0,3,6,284.3333333,1,0,0,6,1,7,336,2,0,0,0,5,0,1,6
"FT109","Red ","TRUE ","Lightweight",3,"Jerry Bohlander",63,"Orthodox","Nick Sanzo",88,NULL,"1997-02-07","John McCarthy","r2",175.26,180.34,NULL,NULL,190,199,"record109","FT109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,1,4,464.5,0,0,0,1,0,2,0,3
"FT113","Red ","FALSE","Lightweight",2,"Jerry Bohlander",63,"Orthodox","Rainy Martinez",92,"Orthodox","1997-02-07","John McCarthy","r2",182.88,180.34,NULL,NULL,199,199,"record113","FT113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,1,3,591.3333333,0,0,0,1,0,1,0,2
"FT111","Red ","FALSE","Heavyweight",2,"Scott Ferrozzo",66,"Orthodox","Jim Mullen",90,"Southpaw","1997-02-07","John McCarthy","r2",185.42,180.34,NULL,NULL,215,323,"record111","FT111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,1,3,811.5,0,0,0,1,0,0,0,1
"FT107","Red ","TRUE ","Heavyweight",3,"Mark Coleman",76,"Orthodox","Dan Severn",33,"Southpaw","1997-02-07","John McCarthy","r2",187.96,185.42,NULL,190.5,250,205,"record107","FT107",0,4,0,4,2,3,0,1,2,0,5,1,9,14,592.8181818,0,5,0,5,0,5,292.4,1,0,0,0,3,2,0,5
"FT108","Red ","TRUE ","Heavyweight",3,"Vitor Belfort",86,"Southpaw","Scott Ferrozzo",66,"Orthodox","1997-02-07","John McCarthy","r2",180.34,182.88,NULL,187.96,323,185,"record108","FT108",0,2,0,2,1,0,0,0,1,1,0,0,2,4,701.6666667,0,1,0,1,0,1,77,0,0,0,0,1,0,0,1
"FT110","Red ","FALSE","Heavyweight",2,"Vitor Belfort",86,"Southpaw","Tra Telligman",89,"Orthodox","1997-02-07","John McCarthy","r2",187.96,182.88,NULL,187.96,233,185,"record110","FT110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT112","Red ","FALSE","Lightweight",2,"Yoshiki Takahashi",87,"Southpaw","Wallid Ismail",91,"Orthodox","1997-02-07","John McCarthy","r2",170.18,180.34,NULL,NULL,205,199,"record112","FT112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT116","Red ","TRUE ","Lightweight",2,"Guy Mezger",34,"Orthodox","Tito Ortiz",97,"Orthodox","1997-05-30","John McCarthy","r2",190.5,185.42,187.96,NULL,205,200,"record116","FT116",0,1,0,1,0,0,0,0,0,1,0,0,1,1,31,0,2,0,2,0,3,516.5,0,0,0,1,1,0,0,2
"FT120","Red ","FALSE","Lightweight",2,"Guy Mezger",34,"Orthodox","Christophe Leninger",31,"Southpaw","1997-05-30","John McCarthy","r2",182.88,185.42,NULL,NULL,200,200,"record120","FT120",1,0,0,0,1,0,0,0,0,0,0,0,0,1,289,0,1,0,1,0,1,133,0,0,0,0,1,0,0,1
"FT114","Red ","FALSE","Heavyweight",3,"Vitor Belfort",86,"Southpaw","David Abbott",50,"Switch","1997-05-30","John McCarthy","r2",182.88,182.88,NULL,187.96,265,185,"record114","FT114",1,0,0,2,4,2,0,0,0,4,2,0,6,11,387.4,0,2,0,2,0,2,60,1,0,0,0,2,0,0,2
"FT115","Red ","TRUE ","Heavyweight",2,"Randy Couture",93,"Orthodox","Steven Graham",94,"Orthodox","1997-05-30","John McCarthy","r2",185.42,185.42,NULL,190.5,290,205,"record115","FT115",0,1,0,1,0,0,0,0,0,0,1,0,1,1,90,0,1,0,1,0,1,56,0,0,0,0,0,1,0,1
"FT117","Red ","FALSE","Heavyweight",2,"Randy Couture",93,"Orthodox","Tony Halme",98,"Orthodox","1997-05-30","John McCarthy","r2",190.5,185.42,NULL,190.5,300,205,"record117","FT117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT118","Red ","FALSE","Heavyweight",2,"Steven Graham",94,"Orthodox","Dmitri Stepanov",99,"Orthodox","1997-05-30","John McCarthy","r2",190.5,185.42,NULL,NULL,217,290,"record118","FT118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT119","Red ","FALSE","Lightweight",2,"Enson Inoue",95,"Orthodox","Royce Alger",100,"Orthodox","1997-05-30","John McCarthy","r2",177.8,177.8,NULL,NULL,199,210,"record119","FT119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT121","Red ","FALSE","Lightweight",2,"Jack Nilson",96,NULL,"Saeed Hosseini",101,NULL,"1997-05-30","Joe Hamilton","r5",NULL,NULL,NULL,NULL,NULL,NULL,"record121","FT121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT122","Red ","FALSE","Lightweight",2,"Tito Ortiz",97,"Orthodox","Wes Albritton",102,"Orthodox","1997-05-30","Joe Hamilton","r5",177.8,190.5,NULL,187.96,188,205,"record122","FT122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT129","Red ","FALSE","Lightweight",2,"Joe Moreira",67,"Southpaw","Yuri Vaulin",110,"Southpaw","1997-07-27","John McCarthy","r2",193.04,180.34,NULL,NULL,197,195,"record129","FT129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,1,600,0,0,0,0,0,0,0,0
"FT123","Red ","TRUE ","Heavyweight",3,"Maurice Smith",103,"Orthodox","Mark Coleman",76,"Orthodox","1997-07-27","John McCarthy","r2",185.42,187.96,190.5,NULL,205,221,"record123","FT123",0,6,0,6,0,2,0,0,0,3,3,0,6,6,273.1666667,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT124","Red ","TRUE ","Heavyweight",3,"Mark Kerr",104,"Switch","Dan Bobish",106,"Southpaw","1997-07-27","John McCarthy","r2",187.96,190.5,NULL,NULL,345,266,"record124","FT124",0,1,0,1,0,0,0,0,0,0,1,0,1,1,130,0,1,0,1,0,1,142,0,0,0,0,1,0,0,1
"FT127","Red ","FALSE","Heavyweight",2,"Mark Kerr",104,"Switch","Moti Horenstein",80,"Orthodox","1997-07-27","John McCarthy","r2",193.04,190.5,NULL,NULL,230,266,"record127","FT127",1,0,0,0,1,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT125","Red ","TRUE ","Middleweight",2,"Kevin Jackson",105,"Switch","Tony Fryklund",108,"Orthodox","1997-07-27","John McCarthy","r2",182.88,177.8,NULL,NULL,185,199,"record125","FT125",0,1,0,1,0,0,0,0,0,0,1,0,1,1,91,0,1,0,1,0,1,87,0,0,0,0,1,0,0,1
"FT128","Red ","FALSE","Lightweight",2,"Kevin Jackson",105,"Switch","Todd Butler",109,"Southpaw","1997-07-27","John McCarthy","r2",185.42,177.8,NULL,NULL,200,199,"record128","FT128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT126","Red ","FALSE","Heavyweight",2,"Dan Bobish",106,"Southpaw","Brian Johnston",77,"Orthodox","1997-07-27","John McCarthy","r2",190.5,187.96,NULL,NULL,230,345,"record126","FT126",2,0,0,1,3,0,0,0,0,2,0,0,2,5,187.6,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT130","Red ","FALSE","Heavyweight",2,"Alex Hunter",107,"Orthodox","Sam Fulton",111,NULL,"1997-07-27","Joe Hamilton","r5",NULL,175.26,NULL,NULL,NULL,226,"record130","FT130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT131","Red ","FALSE","Lightweight",2,"Tony Fryklund",108,"Orthodox","Donnie Chappell",112,"Southpaw","1997-07-27","Joe Hamilton","r5",180.34,182.88,NULL,NULL,178,185,"record131","FT131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT135","Red ","FALSE","Heavyweight",2,"Dave Beneteau",41,"Orthodox","Carlos Barreto",114,"Orthodox","1997-10-17","John McCarthy","r2",193.04,187.96,NULL,NULL,230,250,"record135","FT135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,0,0,2,3,5,93.2,1,0,0,0,2,0,0,2
"FT134","Red ","FALSE","Heavyweight",2,"Randy Couture",93,"Orthodox","Vitor Belfort",86,"Southpaw","1997-10-17","John McCarthy","r2",182.88,185.42,187.96,190.5,185,205,"record134","FT134",0,3,0,3,0,1,0,0,0,3,0,0,3,3,57.33333333,0,2,0,2,0,2,124.5,1,0,0,0,1,1,0,2
"FT132","Red ","TRUE ","Heavyweight",3,"Maurice Smith",103,"Orthodox","David Abbott",50,"Switch","1997-10-17","John McCarthy","r2",182.88,187.96,NULL,NULL,265,221,"record132","FT132",2,0,0,2,5,2,0,0,0,4,2,0,6,12,356.9090909,0,1,0,1,0,3,1260,1,0,0,1,0,0,0,1
"FT133","Red ","TRUE ","Heavyweight",3,"Mark Kerr",104,"Switch","Dwayne Cason",113,"Orthodox","1997-10-17","John McCarthy","r2",177.8,190.5,NULL,NULL,212,266,"record133","FT133",0,1,0,1,0,0,0,0,0,1,0,0,1,1,223,0,3,0,3,0,3,85.66666667,1,0,0,0,2,1,0,3
"FT136","Red ","FALSE","Heavyweight",2,"Mark Kerr",104,"Switch","Greg Stott",115,"Southpaw","1997-10-17","John McCarthy","r2",170.18,190.5,NULL,NULL,220,266,"record136","FT136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,0,2,120,1,0,0,0,1,1,0,2
"FT138","Red ","FALSE","Heavyweight",1,"Alex Hunter",107,"Orthodox","Harry Moskowitz",117,"Orthodox","1997-10-17","Joe Hamilton","r5",195.58,175.26,NULL,NULL,275,226,"record138","FT138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,1,150,0,0,0,0,0,1,0,1
"FT137","Red ","FALSE","Heavyweight",1,"Dwayne Cason",113,"Orthodox","Houston Dorr",116,"Orthodox","1997-10-17","Joe Hamilton","r5",185.42,177.8,NULL,NULL,210,212,"record137","FT137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT144","Red ","FALSE","Heavyweight",2,"David Abbott",50,"Switch","Yoji Anjo",121,"Orthodox","1997-12-21","John McCarthy","r2",180.34,182.88,NULL,NULL,205,265,"record144","FT144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,0,0,2,6,13,367.8333333,3,0,0,0,4,2,0,6
"FT141","Red ","FALSE","Heavyweight",2,"Vitor Belfort",86,"Southpaw","Joe Charles",45,"Southpaw","1997-12-21","John McCarthy","r2",185.42,182.88,NULL,187.96,260,185,"record141","FT141",1,0,0,0,1,0,0,0,0,0,0,0,0,1,98,1,0,0,3,1,4,167,1,0,0,0,3,0,0,3
"FT145","Red ","FALSE","Heavyweight",1,"Tra Telligman",89,"Orthodox","Brad Kohler",122,"Orthodox","1997-12-21","Joe Hamilton","r5",175.26,187.96,NULL,NULL,220,233,"record145","FT145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,1,77,0,0,0,0,0,0,0,0
"FT139","Red ","TRUE ","Heavyweight",3,"Randy Couture",93,"Orthodox","Maurice Smith",103,"Orthodox","1997-12-21","John McCarthy","r2",187.96,185.42,NULL,190.5,221,205,"record139","FT139",0,2,0,2,0,2,0,0,1,0,1,0,2,4,874,0,3,0,3,0,3,248.3333333,1,0,0,0,2,1,0,3
"FT140","Red ","TRUE ","Heavyweight",2,"Kazushi Sakuraba",118,"Southpaw","Marcus Silveira",120,"Orthodox","1997-12-21","John McCarthy","r2",190.5,182.88,NULL,NULL,242,185,"record140","FT140",1,0,0,0,1,0,0,0,0,0,0,0,0,1,111,1,0,0,0,1,1,111,0,0,0,0,0,0,0,0
"FT143","Draw","FALSE","Heavyweight",2,"Kazushi Sakuraba",118,"Southpaw","Marcus Silveira",120,"Orthodox","1997-12-21","John McCarthy","r2",190.5,182.88,NULL,NULL,242,185,"record143","FT143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT142","Red ","TRUE ","Light Heavyweight",3,"Frank Shamrock",119,"Orthodox","Kevin Jackson",105,"Switch","1997-12-21","John McCarthy","r2",177.8,177.8,NULL,NULL,199,185,"record142","FT142",0,2,0,2,0,1,0,0,0,1,1,0,2,2,65.5,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT149","Red ","FALSE","Middleweight",2,"Jerry Bohlander",63,"Orthodox","Kevin Jackson",105,"Switch","1998-03-13","John McCarthy","r2",177.8,180.34,NULL,NULL,199,199,"record149","FT149",1,0,0,2,1,2,0,0,0,1,1,0,2,3,49,0,3,0,3,1,5,379.4,1,0,0,1,0,3,0,4
"FT146","Red ","TRUE ","Light Heavyweight",3,"Frank Shamrock",119,"Orthodox","Igor Zinoviev",126,"Orthodox","1998-03-13","John McCarthy","r2",185.42,177.8,NULL,NULL,199,185,"record146","FT146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,1,16,1,0,0,0,0,1,0,1
"FT147","Red ","FALSE","Heavyweight",2,"Tsuyoshi Kohsaka",123,"Orthodox","Kimo Leopoldo",29,"Orthodox","1998-03-13","John McCarthy","r2",190.5,180.34,NULL,NULL,235,225,"record147","FT147",0,1,0,1,2,0,0,0,0,1,0,0,1,3,364,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT148","Red ","TRUE ","Lightweight",2,"Pat Miletich",124,"Orthodox","Chris Brennan",127,"Orthodox","1998-03-13","John McCarthy","r2",172.72,177.8,NULL,NULL,170,170,"record148","FT148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,2,900,0,0,1,0,0,0,0,1
"FT150","Red ","FALSE","Lightweight",2,"Pat Miletich",124,"Orthodox","Townsend Saunders",128,"Orthodox","1998-03-13","Joe Hamilton","r5",165.1,177.8,NULL,NULL,170,170,"record150","FT150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT151","Red ","FALSE","Lightweight",2,"Mikey Burnett",125,"Orthodox","Eugenio Tadeu",129,"Orthodox","1998-03-13","Joe Hamilton","r5",172.72,167.64,NULL,NULL,160,170,"record151","FT151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT155","Red ","FALSE","Heavyweight",2,"David Abbott",50,"Switch","Hugo Duarte",136,"Orthodox","1998-05-15","John McCarthy","r2",182.88,182.88,NULL,NULL,240,265,"record155","FT155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,2,6,15,408.7692308,3,0,0,1,4,2,0,7
"FT152","Red ","TRUE ","Light Heavyweight",3,"Frank Shamrock",119,"Orthodox","Jeremy Horn",135,"Orthodox","1998-05-15","John McCarthy","r2",185.42,177.8,187.96,NULL,185,185,"record152","FT152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,0,2,19,2,0,0,0,1,1,0,2
"FT153","Red ","FALSE","Heavyweight",2,"Pete Williams",130,"Orthodox","Mark Coleman",76,"Orthodox","1998-05-15","John McCarthy","r2",185.42,190.5,190.5,NULL,205,235,"record153","FT153",1,0,0,6,1,3,0,0,0,3,3,0,6,9,414.1428571,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT154","Red ","TRUE ","Middleweight",2,"Dan Henderson",131,"Orthodox","Carlos Newton",133,"Orthodox","1998-05-15","John McCarthy","r2",175.26,180.34,NULL,187.96,170,185,"record154","FT154",0,1,0,1,0,0,0,0,0,0,1,0,1,1,52,0,1,0,1,0,2,900,0,0,0,1,0,0,0,1
"FT158","Red ","FALSE","Middleweight",2,"Dan Henderson",131,"Orthodox","Allan Goes",139,"Orthodox","1998-05-15","Joe Hamilton","r5",182.88,180.34,NULL,187.96,205,185,"record158","FT158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT156","Red ","FALSE","Heavyweight",2,"Mike van Arsdale",132,"Switch","Joe Pardo",137,"Southpaw","1998-05-15","John McCarthy","r2",185.42,187.96,NULL,NULL,210,205,"record156","FT156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT157","Red ","FALSE","Middleweight",2,"Carlos Newton",133,"Orthodox","Bob Gilstrap",138,"Orthodox","1998-05-15","Joe Hamilton","r5",190.5,175.26,NULL,NULL,200,170,"record157","FT157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT159","Red ","FALSE","Middleweight",1,"Chuck Liddell",134,"Orthodox","Noe Hernandez",140,"Orthodox","1998-05-15","Joe Hamilton","r5",NULL,187.96,NULL,193.04,NULL,205,"record159","FT159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT161","Red ","FALSE","Middleweight",2,"Vitor Belfort",86,"Southpaw","Wanderlei Silva",144,"Orthodox","1998-10-16","John McCarthy","r2",180.34,182.88,187.96,187.96,205,185,"record161","FT161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,3,1,5,182.2,1,0,0,0,3,1,0,4
"FT160","Red ","TRUE ","Light Heavyweight",3,"Frank Shamrock",119,"Orthodox","John Lober",143,"Orthodox","1998-10-16","John McCarthy","r2",180.34,177.8,NULL,NULL,199,185,"record160","FT160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,0,3,0,4,342,3,0,0,0,1,2,0,3
"FT164","Red ","FALSE","Heavyweight",2,"Tsuyoshi Kohsaka",123,"Orthodox","Pete Williams",130,"Orthodox","1998-10-16","John McCarthy","r2",190.5,180.34,NULL,NULL,235,225,"record164","FT164",0,1,0,1,0,0,0,0,0,1,0,0,1,2,758,0,1,0,1,0,2,900,0,0,0,1,0,0,0,1
